staff_id,hotel_id,first_name,last_name,gender,position,department,position_level,start_date,salary,annual_bonus,shift,email,phone,emergency_contact,emergency_relation,emergency_phone,skills,languages,certifications,employment_type,education_level,work_schedule,performance_rating,vacation_days_per_year,sick_days_per_year,is_active,end_date,termination_reason,date_of_birth,nationality
9e3b9d86-9fdb-4c0b-8791-4ca539436b2b,4802786c-82dd-43e1-9412-75ee46bbbdee,Christian,Johnson,M,Security Guard,Security,Intermediate,2024-08-15,74354.54,7806.12,Rotating,christianj@luxuryhotels.com,+1-970-625-8798,Robert Rodriguez,Parent,+1-750-710-1379,"Surveillance, Conflict Resolution","Spanish (Native), Chinese (Intermediate), French (Basic), Russian (Intermediate)",,Full-time,High School,8-4,Unsatisfactory,15,12,True,,,1997-09-17,North America
2ecabaa5-1a81-498a-a34a-a0ee9f8e0a0c,4802786c-82dd-43e1-9412-75ee46bbbdee,Mark,Harmon,M,Security Supervisor,Security,Senior,2024-06-12,71135.12,14047.14,Night,mharmon@luxuryhotels.com,+1-317-671-7428,Daniel Smith,Spouse,+1-860-402-4444,"Surveillance, First Aid, Conflict Resolution, Emergency Procedures","French (Native), Chinese (Basic), Arabic (Intermediate)",,Seasonal,Vocational Training,Peak Season,Meets Expectations,20,9,True,,,1985-11-10,North America
1a9aa1dd-d5f3-4299-9d9e-a98c8e0b3768,4802786c-82dd-43e1-9412-75ee46bbbdee,Mayte,Arce,M,Security Guard,Security,Intermediate,2023-04-24,69689.48,11429.45,24-hour,mayte.arce@hotelgroup.com,+1-782-244-6940,Billy Cook,Spouse,+1-351-602-1206,"Emergency Procedures, First Aid, Conflict Resolution, Surveillance","French (Native), Japanese (Intermediate), Chinese (Basic), German (Fluent)",,Full-time,High School,10-6,Meets Expectations,15,12,True,,,2002-05-19,North America
68008a2f-45da-4f73-a64c-93b833b29e02,4802786c-82dd-43e1-9412-75ee46bbbdee,Célina,Lavoie,F,Security Guard,Security,Intermediate,2022-10-06,57033.42,9379.14,Night,célina.lavoie@hospitalitygroup.com,+1-215-229-4174,Daniel Webb,Spouse,+1-587-265-6624,"First Aid, Surveillance, Emergency Procedures, Conflict Resolution",German (Native),,Part-time,High School,30 hours/week,Meets Expectations,16,6,True,,,1988-05-09,North America
3cb1da36-07d3-453c-805d-07f030ba6ef1,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Romina,Detti,F,Front Office Manager,Front Desk,Managerial,2019-12-13,148768.12,25065.77,Afternoon,romina.detti@hospitalitygroup.com,+1-641-797-3929,Johnny Odonnell,Sibling,+1-815-434-3070,"Reservation Systems, Multi-tasking, Problem Solving, Customer Service, Communication",Chinese (Native),,Full-time,Bachelor's Degree,Shift Work,Meets Expectations,28,10,True,,,1983-03-04,Europe
b421a5b9-c59d-417c-9855-d4347a2ee667,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Tracey,Humphries,F,Bellhop,Front Desk,Entry Level,2021-05-10,77944.86,4838.87,Night,tracey.humphries@luxuryhotels.com,+1-204-615-3606,Brooke Booth,Parent,+1-463-434-5020,"Customer Service, Multi-tasking","Arabic (Native), French (Basic)",,Full-time,Vocational Training,8-4,Exceeds Expectations,12,9,True,,,1983-08-20,Europe
19cdb5c4-b1e0-47f0-8242-73aa54b3084d,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Laetitia,Pires,F,Concierge,Front Desk,Intermediate,2024-07-08,81248.74,5524.92,Morning,laetitia.pires@hotelgroup.com,+1-828-816-6959,Charlene Gonzales,Parent,+1-887-687-7588,"Reservation Systems, Communication","Chinese (Native), Spanish (Basic), Arabic (Intermediate)",,Full-time,High School,Shift Work,Unsatisfactory,16,8,True,,,1985-05-16,Europe
c8128890-093b-4eb0-90a0-a7575bd711c1,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Frederick,Moore,M,Bellhop,Front Desk,Entry Level,2024-08-06,58667.69,6847.71,Morning,frederickm@luxuryhotels.com,+1-790-337-2863,Heather Carlson,Friend,+1-517-283-9408,"Communication, Multi-tasking, Reservation Systems, Customer Service","Chinese (Native), Arabic (Fluent), Russian (Basic), French (Basic)",,Full-time,Vocational Training,8-4,Meets Expectations,13,8,True,,,1989-08-18,Europe
49901584-1e5a-41cd-ad69-2945d1e86a7e,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Meike,Kusch,F,Bellhop,Front Desk,Entry Level,2021-04-28,64536.58,3667.95,Morning,mkusch@hotelgroup.com,+1-778-580-5471,Monique Gonzales,Sibling,+1-898-668-6337,"Reservation Systems, Customer Service","German (Native), Japanese (Intermediate), Chinese (Basic)",,Full-time,High School,Shift Work,Meets Expectations,11,11,True,,,2000-08-15,Europe
6b94b941-5ad4-4aaf-a382-5babae219b87,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Anouk,Morel,F,Front Desk Agent,Front Desk,Junior,2022-09-05,59184.01,7166.83,Afternoon,anouk.morel@luxuryhotels.com,+1-413-858-1992,Curtis Jennings,Spouse,+1-648-937-1979,"Problem Solving, Communication, Reservation Systems, Multi-tasking, Customer Service","French (Native), Arabic (Fluent)",,Full-time,Bachelor's Degree,Shift Work,Meets Expectations,11,6,True,,,2002-09-16,Europe
444ddf65-41d3-442d-84db-0e08f4848972,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Jérôme,Bailly,M,Bell Captain,Front Desk,Intermediate,2023-03-14,107547.63,19750.93,Rotating,jbailly@luxuryhotels.com,+1-300-207-3133,Elizabeth Chandler,Spouse,+1-773-223-4491,"Problem Solving, Customer Service",Russian (Native),,Full-time,High School,10-6,Unsatisfactory,18,10,True,,,2002-11-25,Europe
d083451d-a199-4b75-8e53-a2deb209b923,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Beatriz,Roldan,F,Concierge,Front Desk,Intermediate,2018-04-04,120980.08,10730.45,Night,beatriz.roldan@hotelgroup.com,+1-493-649-8831,Robert Jones,Friend,+1-676-789-4607,"Problem Solving, Multi-tasking, Communication, Customer Service, Reservation Systems","Arabic (Native), English (Fluent)",,Full-time,Bachelor's Degree,Shift Work,Meets Expectations,17,9,False,2025-01-05,Retired,1983-04-20,Europe
1308ff03-63b6-429b-afc2-54009d71ce12,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Jasmin,Beier,F,Front Desk Agent,Front Desk,Junior,2021-07-21,93562.84,11103.77,Afternoon,jasminb@hospitalitygroup.com,+1-555-902-8514,Larry Arnold,Parent,+1-815-308-4800,"Multi-tasking, Reservation Systems, Customer Service, Problem Solving, Communication","Spanish (Native), French (Fluent), Russian (Fluent), Chinese (Fluent)",,Full-time,High School,8-4,Meets Expectations,14,10,True,,,1995-03-01,Europe
793c34a4-b19e-4b53-9cf8-d8a2f67d5448,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Carlito,Iglesia,M,Bellhop,Front Desk,Entry Level,2025-05-07,64144.07,12105.0,Rotating,carlito.iglesia@luxuryhotels.com,+1-712-486-2186,Cheryl Vazquez,Sibling,+1-700-744-3958,"Reservation Systems, Communication",Spanish (Native),,Full-time,Bachelor's Degree,Shift Work,Exceeds Expectations,15,6,True,,,1986-12-15,Europe
51b79ca0-e201-4a0b-8e78-f2ca83bd32f6,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Margaret,Benoit,F,Bell Captain,Front Desk,Intermediate,2019-10-09,103283.06,6790.44,Night,margaret.benoit@hospitalitygroup.com,+1-570-919-8773,Matthew Cooper,Parent,+1-781-647-7246,"Communication, Customer Service, Reservation Systems, Multi-tasking",German (Native),,Full-time,Vocational Training,Shift Work,Meets Expectations,16,5,False,2020-10-16,Terminated,1995-07-30,Europe
67d3639f-73be-4cc3-8b3a-36f02a95af5c,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Rosie,Houghton,F,Front Desk Agent,Front Desk,Junior,2023-07-27,74851.5,9504.87,Rotating,rosieh@luxuryhotels.com,+1-723-206-9501,Kelly Smith,Friend,+1-590-307-5667,"Multi-tasking, Customer Service, Problem Solving","French (Native), Chinese (Intermediate), English (Fluent)",,Part-time,Bachelor's Degree,30 hours/week,Exceeds Expectations,14,11,True,,,1983-11-28,Europe
c2c526f2-741a-4c94-b0cc-2d2606a30263,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Arturo,Naranjo,M,Concierge,Front Desk,Intermediate,2017-02-01,124028.43,19336.2,Morning,arturon@hospitalitygroup.com,+1-923-613-8961,Thomas Rhodes DVM,Spouse,+1-259-295-9110,"Multi-tasking, Customer Service, Communication, Reservation Systems","Russian (Native), Japanese (Fluent), Chinese (Basic)",,Full-time,Master's Degree,8-4,Needs Improvement,18,5,True,,,1997-11-27,Europe
72101cee-94b0-4119-9b71-0768c8493412,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Mary,Thornton,F,Front Desk Agent,Front Desk,Junior,2026-08-19,57454.74,9560.12,Night,mthornton@luxuryhotels.com,+1-441-565-4543,David Small,Friend,+1-713-268-3345,"Communication, Customer Service, Multi-tasking, Reservation Systems, Problem Solving",Japanese (Native),,Seasonal,Vocational Training,Peak Season,Meets Expectations,15,12,True,,,2007-01-01,Europe
fad88a96-2baa-4236-a249-288d657a1435,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Wilfredo,Alfaro,M,Receptionist,Front Desk,Junior,2023-03-15,61355.16,5734.41,Night,wilfredoa@luxuryhotels.com,+1-787-392-7517,Joshua Pollard,Parent,+1-804-866-8727,"Reservation Systems, Problem Solving","German (Native), French (Intermediate), Arabic (Basic)",,Full-time,Vocational Training,Shift Work,Meets Expectations,13,8,True,,,2000-05-28,Europe
6e338a3e-f888-40ad-91b2-c4a62d0ff5e1,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Apolonia,Pont,F,Guest Relations Manager,Front Desk,Senior,2021-09-06,112160.54,7816.99,Afternoon,apoloniap@luxuryhotels.com,+1-916-227-5113,Eugene Little,Sibling,+1-738-243-9967,"Reservation Systems, Problem Solving, Communication, Customer Service, Multi-tasking",German (Native),,Full-time,High School,Shift Work,Meets Expectations,19,9,True,,,1998-09-29,Europe
6fb9a47a-d55b-4aa4-bbf4-15a6e3565327,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Ottone,Tagliafierro,M,Bell Captain,Front Desk,Intermediate,2019-01-16,97017.83,13015.01,Rotating,ottone.tagliafierro@hotelgroup.com,+1-976-624-8781,Jason Velasquez,Spouse,+1-361-706-6761,"Communication, Problem Solving","Japanese (Native), Spanish (Basic), French (Fluent), Arabic (Fluent)",,Full-time,Bachelor's Degree,10-6,Needs Improvement,19,12,True,,,1988-02-12,Europe
ea38bc4c-eda0-4606-a3b4-db610777791a,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Deborah,Scott,F,Front Desk Agent,Front Desk,Junior,2022-05-17,62115.45,4143.9,Night,deborah.scott@hotelgroup.com,+1-434-421-4378,Kenneth Smith,Spouse,+1-447-700-9909,"Problem Solving, Reservation Systems, Multi-tasking, Customer Service",Spanish (Native),,Full-time,High School,Shift Work,Unsatisfactory,11,5,False,2023-09-21,End of Contract,1982-11-18,Europe
f61717bb-3383-4ffa-9a9e-a90ff63c3c26,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Leo,Seidel,M,Guest Relations Manager,Front Desk,Senior,2017-04-28,169455.09,16310.02,Night,leo.seidel@hospitalitygroup.com,+1-413-776-2659,Terry Acosta,Parent,+1-529-232-1338,"Reservation Systems, Problem Solving, Customer Service, Communication, Multi-tasking","English (Native), Arabic (Intermediate)",,Full-time,Master's Degree,9-5,Meets Expectations,20,7,True,,,1983-01-14,Europe
597c8d40-dd4a-4d32-a872-f153afe455f9,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Suzanne,Hunt,F,Bell Captain,Front Desk,Intermediate,2019-02-06,121231.52,6093.23,Rotating,suzanneh@luxuryhotels.com,+1-477-881-3314,April Zimmerman,Friend,+1-601-978-9071,"Communication, Problem Solving, Multi-tasking",Spanish (Native),,Part-time,Master's Degree,20 hours/week,Needs Improvement,18,11,True,,,1986-12-12,Europe
3fdd3714-1c3a-4656-b739-a6bdd6672863,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Nicolas,Faivre,M,Receptionist,Front Desk,Junior,2022-08-08,57058.88,3887.15,Rotating,nfaivre@luxuryhotels.com,+1-953-343-7298,Harry Porter,Sibling,+1-560-994-7315,"Communication, Reservation Systems, Multi-tasking, Problem Solving",Russian (Native),,Full-time,Bachelor's Degree,8-4,Meets Expectations,15,11,True,,,1990-02-05,Europe
38d60cbc-56ce-496f-9956-023cbf99fc31,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Modesto,Delgado,M,Receptionist,Front Desk,Junior,2023-06-21,91206.57,17972.27,Afternoon,mdelgado@hospitalitygroup.com,+1-217-378-1781,Jessica Lyons,Spouse,+1-484-606-6382,"Communication, Reservation Systems, Problem Solving, Multi-tasking, Customer Service","English (Native), Japanese (Basic), Chinese (Intermediate)",,Full-time,Bachelor's Degree,9-5,Exceeds Expectations,10,7,True,,,1985-04-12,Europe
65829ffa-977e-4b59-add4-edab419d0b1c,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Martin,Jones,M,Concierge,Front Desk,Intermediate,2023-03-07,108292.24,18540.13,Rotating,mjones@hotelgroup.com,+1-884-412-7423,Gerald Tran,Spouse,+1-215-646-8612,"Communication, Problem Solving, Customer Service, Multi-tasking",Arabic (Native),,Full-time,High School,8-4,Exceeds Expectations,16,12,True,,,1984-10-15,Europe
0794ce41-5b46-4363-9499-1d76bd93166e,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Rosie,Sharpe,F,Bellhop,Front Desk,Entry Level,2025-10-23,41631.24,3380.65,Afternoon,rsharpe@hospitalitygroup.com,+1-525-520-4031,Christina Taylor,Friend,+1-568-630-1698,"Multi-tasking, Customer Service",Chinese (Native),,Full-time,Vocational Training,9-5,Meets Expectations,15,10,True,,,1994-01-12,Europe
c2af594d-de4b-439a-ae6d-491fd15b8776,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Frédéric,Leleu,M,Receptionist,Front Desk,Junior,2025-10-20,76656.35,5761.03,Afternoon,fleleu@luxuryhotels.com,+1-338-316-7186,Glenda Dean,Parent,+1-973-493-7616,"Problem Solving, Customer Service, Multi-tasking",English (Native),,Full-time,Bachelor's Degree,Shift Work,Exceeds Expectations,13,8,True,,,1993-11-07,Europe
1e83a202-d304-43a8-a21b-182c95bf6f29,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Joseph,Besnard,M,Bellhop,Front Desk,Entry Level,2022-09-28,61354.23,4354.39,Rotating,joseph.besnard@luxuryhotels.com,+1-541-589-7520,Jennifer Hoffman,Friend,+1-975-269-5241,"Communication, Reservation Systems","Arabic (Native), Chinese (Intermediate), French (Intermediate), German (Basic)",,Full-time,High School,10-6,Meets Expectations,14,12,True,,,2002-05-17,Europe
29243e55-6ff1-4eb7-849c-d09bb3cacd95,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Oriana,Boada,F,Receptionist,Front Desk,Junior,2026-02-11,60974.13,9842.72,Afternoon,oboada@hotelgroup.com,+1-499-790-7017,William Nguyen,Parent,+1-812-362-2292,"Multi-tasking, Customer Service, Problem Solving, Reservation Systems, Communication",Spanish (Native),,Part-time,Bachelor's Degree,Weekends Only,Meets Expectations,12,11,True,,,1994-08-31,Europe
8e892f44-9494-4677-91a4-8a0d4ef6ce7f,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Duilio,Aguiló,M,Receptionist,Front Desk,Junior,2022-02-08,60259.6,8752.96,Morning,daguiló@hotelgroup.com,+1-222-355-2726,William Gay,Parent,+1-741-853-3555,"Problem Solving, Multi-tasking, Communication","Chinese (Native), Arabic (Fluent), English (Intermediate), Russian (Fluent)",,Full-time,Bachelor's Degree,8-4,Exceeds Expectations,15,11,False,2022-06-05,Terminated,1982-11-25,Europe
b8806d22-6c1e-4b41-b8b7-321eb4c8ae1e,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Emmanuelle,Lecoq,F,Bell Captain,Front Desk,Intermediate,2022-06-08,82786.74,11614.5,Night,elecoq@hotelgroup.com,+1-634-365-4802,John Jones,Friend,+1-487-304-7264,"Communication, Multi-tasking, Customer Service, Problem Solving, Reservation Systems","Japanese (Native), Chinese (Basic), Russian (Fluent)",,Full-time,High School,9-5,Exceeds Expectations,17,11,True,,,1983-03-07,Europe
44b33df1-10ba-4808-9dcc-b956b7a1420f,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Sabrina,Hermann,F,Front Desk Agent,Front Desk,Junior,2023-02-14,86112.79,7512.27,Rotating,sabrina.hermann@hospitalitygroup.com,+1-523-609-9523,Vincent Lynch,Spouse,+1-946-533-5006,"Multi-tasking, Reservation Systems","French (Native), Japanese (Basic), German (Basic)",,Full-time,High School,8-4,Meets Expectations,15,5,True,,,1988-02-26,Europe
26b23b7d-7b25-47a8-9e81-e720d9781deb,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Heinz-Werner,Heinrich,M,Bell Captain,Front Desk,Intermediate,2017-05-16,111273.27,19729.6,Afternoon,hheinrich@hotelgroup.com,+1-902-475-1682,Richard Chambers,Friend,+1-694-599-4551,"Customer Service, Multi-tasking, Reservation Systems, Communication","German (Native), French (Intermediate), Japanese (Basic)",,Full-time,Bachelor's Degree,9-5,Meets Expectations,17,6,True,,,1981-02-27,Europe
3ef19873-74c6-4333-931d-e3b2a81cc4fb,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Colin,Khan,M,Bell Captain,Front Desk,Intermediate,2017-09-07,106586.35,6814.39,Afternoon,colink@hospitalitygroup.com,+1-964-836-8037,Kevin Gomez,Parent,+1-745-985-1441,"Multi-tasking, Customer Service","Russian (Native), Arabic (Basic)",,Full-time,Bachelor's Degree,10-6,Meets Expectations,18,8,True,,,1991-06-07,Europe
11f04e3b-d1a9-4c03-bd4c-8059ad16f22e,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Alexandra,Butler,F,Bellhop,Front Desk,Entry Level,2025-07-08,52361.38,5683.99,Morning,abutler@hospitalitygroup.com,+1-718-464-2205,Brian Palmer,Sibling,+1-481-423-6704,"Problem Solving, Reservation Systems, Customer Service, Communication","Russian (Native), Arabic (Intermediate), Chinese (Intermediate)",,Seasonal,Bachelor's Degree,Winter Only,Meets Expectations,10,9,True,,,1999-06-13,Europe
cc1e9fa5-c629-4b8f-ba15-7f42f9373a7b,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Natalia,Wulff,F,Guest Relations Manager,Front Desk,Senior,2023-09-26,125172.08,23383.92,Rotating,nataliaw@hotelgroup.com,+1-698-996-4245,Samantha Stephens,Spouse,+1-249-459-5830,"Problem Solving, Customer Service, Communication, Reservation Systems","French (Native), Arabic (Intermediate), Chinese (Basic)",,Full-time,High School,Shift Work,Meets Expectations,18,12,True,,,1984-05-24,Europe
9527bf4f-b9f3-4f1a-9a18-934fd73587fc,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Nathalie,Gallet,F,Receptionist,Front Desk,Junior,2023-05-03,62094.92,11996.16,Rotating,nathalie.gallet@luxuryhotels.com,+1-452-839-3021,Sean Duarte,Spouse,+1-922-315-3938,"Customer Service, Communication, Problem Solving","Arabic (Native), Spanish (Basic), German (Fluent)",,Full-time,High School,9-5,Exceeds Expectations,10,6,True,,,2003-08-09,Europe
479c668e-08b7-4142-bff7-09296bb7ba7c,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Christine,Wilson,F,Bell Captain,Front Desk,Intermediate,2022-05-03,130559.48,14779.18,Night,christinew@hotelgroup.com,+1-427-836-5027,Sabrina Mckay,Friend,+1-565-809-7884,"Customer Service, Multi-tasking, Reservation Systems, Problem Solving, Communication","Chinese (Native), Japanese (Fluent)",,Full-time,High School,9-5,Exceeds Expectations,16,8,True,,,2002-04-05,Europe
50aa3bae-9853-485a-975f-e491c93c8a47,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Élodie,Philippe,F,Guest Relations Manager,Front Desk,Senior,2017-04-17,121865.17,17737.06,Afternoon,élodiep@hotelgroup.com,+1-985-704-4036,Justin Howard,Friend,+1-544-339-3349,"Communication, Customer Service, Problem Solving, Multi-tasking","Japanese (Native), Arabic (Fluent)",,Part-time,High School,20 hours/week,Meets Expectations,20,11,True,,,1995-11-02,Europe
c9cdc37c-7d3d-404b-97b0-671a6e6daaf9,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Dean,Kennedy,M,Receptionist,Front Desk,Junior,2023-04-13,66234.11,7046.6,Rotating,dean.kennedy@hospitalitygroup.com,+1-800-662-8643,Raymond Jones,Spouse,+1-754-299-6085,"Problem Solving, Multi-tasking, Customer Service, Communication, Reservation Systems",German (Native),,Full-time,High School,9-5,Meets Expectations,12,10,False,2024-04-04,Retired,1989-11-06,Europe
ad01104e-7e48-4eb4-9dc6-73179aa237f1,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Guillaume,Poulain,M,Receptionist,Front Desk,Junior,2021-03-03,68982.93,11407.44,Afternoon,guillaume.poulain@hotelgroup.com,+1-684-934-5786,Amber Oneal,Spouse,+1-270-834-4700,"Reservation Systems, Problem Solving",French (Native),,Full-time,High School,Shift Work,Meets Expectations,14,6,True,,,1990-08-19,Europe
84287b69-72c6-4073-aa18-bd804b4bff8f,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Rubén,Elías,M,Bellhop,Front Desk,Entry Level,2021-05-13,69076.54,6558.76,Afternoon,relías@hotelgroup.com,+1-529-385-7929,Terry Mosley,Parent,+1-580-998-3000,"Communication, Customer Service, Multi-tasking","Japanese (Native), English (Fluent)",,Full-time,High School,9-5,Exceeds Expectations,15,10,True,,,1994-03-16,Europe
af0dbb01-1381-4d54-be2b-6f4caf10684b,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Guy,Girard,M,Concierge,Front Desk,Intermediate,2021-10-28,89000.57,12037.46,Rotating,guyg@hospitalitygroup.com,+1-294-628-6904,Christopher Baker,Sibling,+1-665-582-9221,"Reservation Systems, Problem Solving","Spanish (Native), Chinese (Fluent)",,Full-time,Master's Degree,Shift Work,Needs Improvement,15,5,False,2022-05-19,Terminated,1982-11-02,Europe
332173d0-e221-4e4f-9d38-a2be852da6a8,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Brian,Walker,M,Bellhop,Front Desk,Entry Level,2021-06-17,57450.84,3625.39,Night,brian.walker@hospitalitygroup.com,+1-469-666-5863,Tonya Curtis,Friend,+1-435-557-2262,"Communication, Reservation Systems, Customer Service, Problem Solving","English (Native), French (Fluent)",,Full-time,High School,9-5,Exceeds Expectations,11,7,True,,,1988-03-28,Europe
8d7e8558-3588-4212-93fe-31635f6d5a51,ddd34ffe-d3b4-4d0c-971a-c20f4049708a,Thomas,Webster,M,Bell Captain,Front Desk,Intermediate,2021-03-22,110748.23,18630.47,Afternoon,thomas.webster@hospitalitygroup.com,+1-382-661-4205,Anna Cuevas,Spouse,+1-246-979-9694,"Multi-tasking, Communication, Reservation Systems, Customer Service","Arabic (Native), Japanese (Fluent), English (Intermediate)",,Full-time,High School,Shift Work,Meets Expectations,17,7,True,,,1993-08-04,Europe
